Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
"Adelaide,King,Richmond",43.65057120000001,-79.3845675,Friendly Stranger - Cannabis Culture Shop,43.650386666114635,-79.38852348995324,Smoke Shop
"Adelaide,King,Richmond",43.65057120000001,-79.3845675,Boxcar Social Temperance,43.65055725249405,-79.38195634640063,Bar
"Adelaide,King,Richmond",43.65057120000001,-79.3845675,Tachi,43.65059603893127,-79.38339613055128,Sushi Restaurant
"Adelaide,King,Richmond",43.65057120000001,-79.3845675,Old City Hall,43.652008800876125,-79.3817442232328,Monument / Landmark
"Adelaide,King,Richmond",43.65057120000001,-79.3845675,Toronto PATH System,43.64990340698978,-79.3830527039004,General Travel
"Adelaide,King,Richmond",43.65057120000001,-79.3845675,Momofuku Noodle Bar,43.6493658716176,-79.38621652451032,Noodle House
"Adelaide,King,Richmond",43.65057120000001,-79.3845675,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829,Café
"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Harbourfront,43.639525632239106,-79.38068838052389,Neighborhood
"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Roundhouse Park,43.64174513889102,-79.38427882922346,Park
"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,iQ Food Co,43.642851,-79.382081,Salad Place
"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Real Sports Apparel,43.64285984835777,-79.38018363195047,Sporting Goods Shop
"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,BeaverTails,43.639736,-79.380068,Dessert Shop
"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Lake Ontario,43.63894493157648,-79.37966465950012,Lake
"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Longo's Maple Leaf Square,43.64251679604069,-79.38139301653129,Supermarket
"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Harbourfront Centre,43.63855578926675,-79.38319016270458,Performing Arts Venue
"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Natrel Pond/Rink,43.6384313677662,-79.38252754335107,Skating Rink
"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Maple Leaf Square,43.64292522840183,-79.38089182467687,Plaza
"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Delta Hotels by Marriott Toronto,43.6428819,-79.3839491,Hotel
"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Ontario Square,43.63937829745867,-79.38209598496967,Plaza
"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Evviva Restaurant,43.64157991761808,-79.38345644030795,Deli / Bodega
"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Harbour Square Park,43.63925269130776,-79.37839547902978,Park
"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Sharetea,43.640175967763966,-79.37960567018246,Bubble Tea Shop
"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Boxcar Social,43.63831906511549,-79.38246311921247,Café
"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Real Sports Bar & Grill,43.64255846521551,-79.37996506690979,Sports Bar
"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,e11even,43.64242558687748,-79.38144094115985,New American Restaurant
"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Lick It Gelato,43.63925633222479,-79.38464951914256,Ice Cream Shop
"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Aroma Espresso Bar,43.6423209103846,-79.38374932648954,Café
"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Le Germain Hotel,43.64312502979691,-79.38091770864038,Hotel
"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,SOCO Kitchen+Bar,43.64280448399251,-79.38392149415381,Bistro
"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Miku,43.64137436,-79.37753063,Japanese Restaurant
"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,The Power Plant,43.63827200397285,-79.38199390946676,Art Gallery
"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Taverna Mercatto,43.64262514139939,-79.38325673989138,Italian Restaurant
"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Pearl Harbourfront,43.63815654013541,-79.38068763743328,Chinese Restaurant
"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,TELUS Store,43.64331243103257,-79.38099939294844,IT Services
"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Scotiabank Arena,43.64344617535107,-79.37903988889991,Basketball Stadium
"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Delta Toronto Club Lounge,43.64308454373067,-79.38388489051405,Roof Deck
"Harbourfront East,Toronto Islands,Union Station",43.6408157,-79.38175229999999,Air Canada Club,43.643224100030416,-79.37915938219528,Lounge
"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Canoe,43.647452066183476,-79.38132001815676,Restaurant
"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,WVRST,43.64496809087762,-79.38137631843854,Beer Bar
"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Starbucks,43.646731,-79.383951,Coffee Shop
"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Ki Modern Japanese + Bar,43.647167,-79.379608,Japanese Restaurant
"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,King Taps,43.648475974183,-79.38205778358744,Gastropub
"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829,Café
"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Bymark,43.647217284018005,-79.38125188166379,Restaurant
"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant
"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Library Bar,43.64550019136729,-79.38160166851243,Hotel Bar
"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Union Pearson Express,43.64436200658875,-79.38319927907953,Train Station
"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Marché Mövenpick,43.6472616,-79.3785998,Restaurant
"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,Roy Thomson Hall,43.6465886970634,-79.38597899374354,Concert Hall
"Design Exchange,Toronto Dominion Centre",43.6471768,-79.38157640000001,DAVIDsTEA,43.646657736285796,-79.37764102856944,Tea Room
"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Canoe,43.647452066183476,-79.38132001815676,Restaurant
"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Café Plenty,43.6491179354577,-79.37831288380438,Café
"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Dineen Coffee,43.650497,-79.378765,Café
"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Ki Modern Japanese + Bar,43.647167,-79.379608,Japanese Restaurant
"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,King Taps,43.648475974183,-79.38205778358744,Gastropub
"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,iQ Food Co. (First Canadian Place),43.64835708519922,-79.38219241858727,Salad Place
"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Maman,43.64830873804684,-79.38225333898805,Café
"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,DAVIDsTEA,43.646657736285796,-79.37764102856944,Tea Room
"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Bymark,43.647217284018005,-79.38125188166379,Restaurant
"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant
"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,deKEFIR,43.65043319523819,-79.37939324949957,Ice Cream Shop
"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Marché Mövenpick,43.6472616,-79.3785998,Restaurant
"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
"Commerce Court,Victoria Hotel",43.6481985,-79.37981690000001,Starbucks,43.647261,-79.378599,Coffee Shop
"Bedford Park,Lawrence Manor East",43.7332825,-79.4197497,Aroma Espresso Bar,43.73597504480755,-79.42039080887425,Café
"Bedford Park,Lawrence Manor East",43.7332825,-79.4197497,Darbar Persian Grill,43.735484,-79.420006,Restaurant
"Bedford Park,Lawrence Manor East",43.7332825,-79.4197497,Starbucks,43.732604,-79.419136,Coffee Shop
"Bedford Park,Lawrence Manor East",43.7332825,-79.4197497,The Copper Chimney,43.73619518432498,-79.42027081330127,Indian Restaurant
"Bedford Park,Lawrence Manor East",43.7332825,-79.4197497,Drums N Flats,43.73503512478632,-79.42003978035157,Comfort Food Restaurant
"Bedford Park,Lawrence Manor East",43.7332825,-79.4197497,Sakura Garden,43.73339792581388,-79.41949129828605,Sushi Restaurant
"Bedford Park,Lawrence Manor East",43.7332825,-79.4197497,Tim Hortons,43.735355956224325,-79.41960454261636,Coffee Shop
"Bedford Park,Lawrence Manor East",43.7332825,-79.4197497,Pheasant & Firkin,43.73517255469138,-79.41970208136466,Pub
"Bedford Park,Lawrence Manor East",43.7332825,-79.4197497,Francobollo,43.734556923055784,-79.41954908679143,Italian Restaurant
"Bedford Park,Lawrence Manor East",43.7332825,-79.4197497,Freshii,43.731582455410454,-79.41910939095219,Juice Bar
"Bedford Park,Lawrence Manor East",43.7332825,-79.4197497,Satay on the Road,43.735310312009226,-79.41978338676937,Thai Restaurant
"Bedford Park,Lawrence Manor East",43.7332825,-79.4197497,Karbouzi Greek Taverna,43.7362044620751,-79.42035885441898,Greek Restaurant
"Bedford Park,Lawrence Manor East",43.7332825,-79.4197497,LCBO,43.73106478660271,-79.41923740055336,Liquor Store
"Bedford Park,Lawrence Manor East",43.7332825,-79.4197497,Dino's No Frills,43.730699,-79.418535,Grocery Store
"Bedford Park,Lawrence Manor East",43.7332825,-79.4197497,Bruno's Fine Food,43.7366419570093,-79.4198699051871,Butcher
"Bedford Park,Lawrence Manor East",43.7332825,-79.4197497,Subway,43.73159539578682,-79.41963959053555,Sandwich Place
"Bedford Park,Lawrence Manor East",43.7332825,-79.4197497,Il Fornaro,43.734073,-79.41987,Italian Restaurant
"Bedford Park,Lawrence Manor East",43.7332825,-79.4197497,Shoppers Drug Mart,43.736276,-79.419705,Pharmacy
"Bedford Park,Lawrence Manor East",43.7332825,-79.4197497,Safari Bar and Grill,43.72905148409205,-79.41810862863923,American Restaurant
"Bedford Park,Lawrence Manor East",43.7332825,-79.4197497,McDonald's,43.73254035428967,-79.41979624492376,Fast Food Restaurant
"Bedford Park,Lawrence Manor East",43.7332825,-79.4197497,Pizza Pizza,43.731952,-79.415019,Pizza Place
"Bedford Park,Lawrence Manor East",43.7332825,-79.4197497,Short & Sweet Cupcakes,43.73398728803477,-79.41965901042369,Cupcake Shop
"Bedford Park,Lawrence Manor East",43.7332825,-79.4197497,Greenhawk on the Avenue,43.73402483775977,-79.41980740711942,Hobby Shop
"Bedford Park,Lawrence Manor East",43.7332825,-79.4197497,Eggsmart,43.734886,-79.419632,Breakfast Spot
"Bedford Park,Lawrence Manor East",43.7332825,-79.4197497,Harvey's & Swiss Chalet,43.730165663862444,-79.41867411150258,Fast Food Restaurant
Roselawn,43.7116948,-79.41693559999999,Ceiling Champions,43.71389073142895,-79.42070245742796,Home Service
Roselawn,43.7116948,-79.41693559999999,Rosalind's Garden Oasis,43.71218888050602,-79.41197784736922,Garden
"Forest Hill North,Forest Hill West",43.6969476,-79.41130720000001,Kay Gardner Beltline Trail,43.700726252588964,-79.4101006611444,Trail
"Forest Hill North,Forest Hill West",43.6969476,-79.41130720000001,TTC Bus #14 Glencairn,43.70022082088619,-79.41027359709935,Bus Line
"Forest Hill North,Forest Hill West",43.6969476,-79.41130720000001,Forest Hill Road Park,43.69794474434431,-79.4066047668457,Park
"Forest Hill North,Forest Hill West",43.6969476,-79.41130720000001,Nikko Sushi Japenese Restaurant,43.700443369880006,-79.40795690464067,Sushi Restaurant
"Forest Hill North,Forest Hill West",43.6969476,-79.41130720000001,Oliver jewelry,43.70037360267825,-79.4076437784668,Jewelry Store
"The Annex,North Midtown,Yorkville",43.6727097,-79.40567840000001,Ezra's Pound,43.67515283323029,-79.40585846415303,Café
"The Annex,North Midtown,Yorkville",43.6727097,-79.40567840000001,Roti Cuisine of India,43.67461834990478,-79.40824866273744,Indian Restaurant
"The Annex,North Midtown,Yorkville",43.6727097,-79.40567840000001,Live Organic Food Bar,43.67505287052667,-79.40671518307245,Vegetarian / Vegan Restaurant
"The Annex,North Midtown,Yorkville",43.6727097,-79.40567840000001,Rose & Sons,43.6756684758828,-79.40361659752443,American Restaurant
"The Annex,North Midtown,Yorkville",43.6727097,-79.40567840000001,Big Crow,43.675896076491284,-79.40368028354095,BBQ Joint
"The Annex,North Midtown,Yorkville",43.6727097,-79.40567840000001,Fet Zun,43.675147,-79.406346,Middle Eastern Restaurant
"The Annex,North Midtown,Yorkville",43.6727097,-79.40567840000001,Creeds Coffee Bar,43.67410020855885,-79.41083780404273,Coffee Shop
"The Annex,North Midtown,Yorkville",43.6727097,-79.40567840000001,Madame Boeuf And Flea,43.67524,-79.40662,Burger Joint
"The Annex,North Midtown,Yorkville",43.6727097,-79.40567840000001,Jean Sibelius Square,43.67142628683921,-79.40883090368688,Park
"The Annex,North Midtown,Yorkville",43.6727097,-79.40567840000001,Dish Cooking Studio,43.67406646467061,-79.4107635453081,Café
"The Annex,North Midtown,Yorkville",43.6727097,-79.40567840000001,Toronto Archives,43.67644734460629,-79.40750861881347,History Museum
"The Annex,North Midtown,Yorkville",43.6727097,-79.40567840000001,The Annex Hodgepodge,43.674975198818274,-79.40654256081908,Sandwich Place
"The Annex,North Midtown,Yorkville",43.6727097,-79.40567840000001,Pour House,43.675640867179204,-79.40382084040043,Pub
"The Annex,North Midtown,Yorkville",43.6727097,-79.40567840000001,LCBO,43.675344431726565,-79.40532725232431,Liquor Store
"The Annex,North Midtown,Yorkville",43.6727097,-79.40567840000001,Haute Coffee,43.675817902127925,-79.40279309076072,Café
"The Annex,North Midtown,Yorkville",43.6727097,-79.40567840000001,Subway,43.674965,-79.406868,Sandwich Place
"The Annex,North Midtown,Yorkville",43.6727097,-79.40567840000001,Shoppers Drug Mart,43.674959,-79.407986,Pharmacy
"The Annex,North Midtown,Yorkville",43.6727097,-79.40567840000001,Martino's Pizza,43.67555992434719,-79.40355789179394,Pizza Place
"The Annex,North Midtown,Yorkville",43.6727097,-79.40567840000001,Beauty Boutique by Shoppers Drug Mart,43.674959,-79.407986,Cosmetics Shop
"The Annex,North Midtown,Yorkville",43.6727097,-79.40567840000001,Tim Hortons,43.67579963362535,-79.40353178302757,Coffee Shop
"The Annex,North Midtown,Yorkville",43.6727097,-79.40567840000001,Subway,43.67562647482443,-79.4101006611444,Sandwich Place
"The Annex,North Midtown,Yorkville",43.6727097,-79.40567840000001,Food Plus Market,43.674530236903806,-79.40714069959441,Convenience Store
"The Annex,North Midtown,Yorkville",43.6727097,-79.40567840000001,Spadina Station North Entrance,43.67014790500963,-79.40558222395032,Metro Station
"Harbord,University of Toronto",43.6626956,-79.4000493,Yasu,43.66283719650635,-79.40321739973975,Japanese Restaurant
"Harbord,University of Toronto",43.6626956,-79.4000493,Piano Piano,43.66294872979362,-79.40289804116937,Italian Restaurant
"Harbord,University of Toronto",43.6626956,-79.4000493,The Dessert Kitchen,43.66282317865166,-79.40274569154498,Dessert Shop
"Harbord,University of Toronto",43.6626956,-79.4000493,Rasa,43.662756751275445,-79.40398803188654,Restaurant
"Harbord,University of Toronto",43.6626956,-79.4000493,Her Father's Cider Bar + Kitchen,43.66244824890102,-79.40470324675829,Beer Bar
"Harbord,University of Toronto",43.6626956,-79.4000493,Almond Butterfly,43.66283554072087,-79.40336494731255,Bakery
"Harbord,University of Toronto",43.6626956,-79.4000493,Athletic Centre,43.66248699305214,-79.40065676565847,College Gym
"Harbord,University of Toronto",43.6626956,-79.4000493,Bakka Phoenix Books,43.662958633796144,-79.40260149079198,Bookstore
"Harbord,University of Toronto",43.6626956,-79.4000493,Harbord House,43.66246595195944,-79.40541041671369,Bar
"Harbord,University of Toronto",43.6626956,-79.4000493,Harbord Bakery & Calandria,43.662519096022976,-79.40444270567404,Bakery
"Harbord,University of Toronto",43.6626956,-79.4000493,Akai Sushi,43.66246971191281,-79.40494572728848,Sushi Restaurant
"Harbord,University of Toronto",43.6626956,-79.4000493,Cafe Cancan,43.662735486588865,-79.40344738555669,French Restaurant
"Harbord,University of Toronto",43.6626956,-79.4000493,Harvest Kitchen,43.662713770749434,-79.40433001263669,Restaurant
"Harbord,University of Toronto",43.6626956,-79.4000493,Innis Cafe,43.665401003815745,-79.39971478706231,Café
"Harbord,University of Toronto",43.6626956,-79.4000493,FLOCK Rotisserie + Greens,43.66263716795857,-79.4037981720113,Comfort Food Restaurant
"Harbord,University of Toronto",43.6626956,-79.4000493,Hart House Theatre,43.66357134217992,-79.3946163990837,Theater
"Harbord,University of Toronto",43.6626956,-79.4000493,Gyubee,43.66708824997601,-79.4005710246546,Japanese Restaurant
"Harbord,University of Toronto",43.6626956,-79.4000493,Coach House Printing,43.66631964001284,-79.40027745050322,Bookstore
"Harbord,University of Toronto",43.6626956,-79.4000493,The Clubhouse,43.6582455666801,-79.39989387989043,Sandwich Place
"Harbord,University of Toronto",43.6626956,-79.4000493,Innis Town Hall,43.66541957367295,-79.39954635185894,College Arts Building
"Harbord,University of Toronto",43.6626956,-79.4000493,Red Fish Blue Fish Creative Cafe,43.662826909852434,-79.40281748771667,Café
"Harbord,University of Toronto",43.6626956,-79.4000493,A & C Games,43.66493880046117,-79.40319438893309,Video Game Store
"Harbord,University of Toronto",43.6626956,-79.4000493,River Tai Restaurant,43.66290213,-79.403167,Chinese Restaurant
"Harbord,University of Toronto",43.6626956,-79.4000493,Second Cup,43.66355135916493,-79.40178748741704,Café
"Harbord,University of Toronto",43.6626956,-79.4000493,Second Cup Coffee Co.,43.66535,-79.398376,Café
"Harbord,University of Toronto",43.6626956,-79.4000493,Daddyo's,43.66462215321565,-79.40268488417684,Italian Restaurant
"Harbord,University of Toronto",43.6626956,-79.4000493,Hart House Gym,43.66417202442517,-79.39488839857401,Gym
"Harbord,University of Toronto",43.6626956,-79.4000493,Charlie's Gallery,43.662809819602124,-79.40382164131282,Bar
"Harbord,University of Toronto",43.6626956,-79.4000493,The Beer Store,43.6653855,-79.4034771,Beer Store
"Harbord,University of Toronto",43.6626956,-79.4000493,Magic Noodle,43.66272766027783,-79.4036022699349,Noodle House
"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Kid Icarus,43.653933260442265,-79.40171859012935,Arts & Crafts Store
"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Seven Lives - Tacos y Mariscos,43.65441817160925,-79.40054467846261,Mexican Restaurant
"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Essence of Life Organics,43.65411067840614,-79.4004308758787,Organic Grocery
"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Jimmy's Coffee,43.65449315540114,-79.40131090393002,Café
"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,The Moonbean Cafe,43.65414662211733,-79.40018175516231,Café
"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Little Pebbles,43.654883,-79.400264,Coffee Shop
"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,FIKA Cafe,43.653560276835684,-79.40040209660836,Café
"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Blackbird Baking Co,43.65476385976386,-79.40056588367806,Bakery
"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Grey Gardens,43.653479,-79.401427,Wine Bar
"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,El Rey,43.652764,-79.400048,Cocktail Bar
"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Cold Tea,43.65419313416817,-79.40107491108753,Bar
"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Torteria San Cosme,43.65470199390117,-79.40064636669985,Mexican Restaurant
"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Banh Mi Nguyen Huong,43.653628006211044,-79.3983759881993,Vietnamese Restaurant
"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Saigon Lotus Restaurant,43.654310800343325,-79.39922450076845,Vietnamese Restaurant
"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Kensington Food Market,43.654058473740236,-79.40037565547179,Farmers Market
"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Millie Creperie,43.654993860126034,-79.3998292732052,Dessert Shop
"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Golden Patty,43.6546590586465,-79.4011788108254,Caribbean Restaurant
"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Global Cheese,43.65462257332082,-79.4006057130889,Cheese Shop
"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Carlos' House of Spice,43.654188111731344,-79.40190419262933,Gourmet Shop
"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Wafels and More,43.65465108367296,-79.40197747917576,Belgian Restaurant
"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Hooked,43.6545853262614,-79.40174629702895,Fish Market
"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Fudao Noodle House,43.654645274716124,-79.39887355126278,Noodle House
"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Perola Supermarket,43.65489448176307,-79.40214642462199,Grocery Store
"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,King's Cafe,43.65427040798248,-79.40189703859198,Vegetarian / Vegan Restaurant
"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Dumpling House,43.65386003934455,-79.3985583639792,Dumpling Restaurant
"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Pancho's Bakery,43.654750233381165,-79.40210500607643,Bakery
"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Rasta Pasta,43.65420716538317,-79.40046891984555,Caribbean Restaurant
"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,FILM CAFE,43.65510856565147,-79.40234241534543,Comfort Food Restaurant
"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Meeplemart,43.65162799198926,-79.39741037259144,Gaming Cafe
"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,The Dirty Bird Chicken + Waffles,43.65461198283731,-79.40067408795788,Comfort Food Restaurant
